epoch,train_loss,train_acc,val_loss,val_acc,val_f1,lr
1,0.9854593606199304,0.6268468240939512,0.8182493070682206,0.7360557768924303,0.7335266199614402,9.997532801828658e-05
2,0.38406172519697207,0.8797828008586943,0.262014300046689,0.9282868525896414,0.926861683553353,9.990133642141359e-05
3,0.18658853350963417,0.9445637075388307,0.216847999162408,0.9551792828685259,0.9546055777868719,9.977809823015401e-05
4,0.11258252663720149,0.9691880287915141,0.19009906982639396,0.9621513944223108,0.9597088573327228,9.960573506572391e-05
5,0.07199862307427522,0.979795428715747,0.15186150333439685,0.9711155378486056,0.9694148492039222,9.93844170297569e-05
6,0.05873056736033001,0.9848465715368102,0.21070497649985243,0.9571713147410359,0.9559342700029552,9.911436253643445e-05
7,0.04426369847418617,0.9881298143705013,0.15879672629187305,0.9571713147410359,0.9558465073455606,9.879583809693738e-05
8,0.03318985947199031,0.9911605000631393,0.1441127968937218,0.9661354581673307,0.9640714735111751,9.842915805643157e-05
9,0.023419634929821336,0.9949488571789368,0.23368939467932123,0.9452191235059761,0.9430582259251347,9.801468428384717e-05
10,0.03179765178481276,0.9919181714862988,0.17695714407730329,0.954183266932271,0.9534262974061779,9.75528258147577e-05
11,0.01556820536065484,0.9967167571663089,0.2271229752962778,0.9551792828685259,0.954169766708208,9.70440384477113e-05
12,0.01740683302140278,0.9952014143199899,0.2530387224132321,0.953187250996016,0.9511738799361407,9.64888242944126e-05
13,0.017705919269497293,0.996085364313676,0.13619336925087075,0.9711155378486056,0.9693762196311135,9.588773128419907e-05
14,0.023583754891002097,0.9929284000505114,0.12915022820382716,0.9790836653386454,0.9798145979450374,9.5241352623301e-05
15,0.013843901338501927,0.9964642000252557,0.12594512947723716,0.9770916334661355,0.9769505074584863,9.455032620941843e-05
16,0.013721765219047525,0.9958328071726228,0.17433729114389396,0.9770916334661355,0.9769467372680853,9.381533400219321e-05
17,0.015271580332923317,0.9968430357368354,0.18118390547801774,0.9551792828685259,0.9530600447860873,9.303710135019722e-05
18,0.007022667675357759,0.9987372142947342,0.13388930896410267,0.9810756972111554,0.9818160339714197,9.22163962751008e-05
19,0.005438123376555962,0.9992423285768405,0.17094286991340346,0.9770916334661355,0.9764850416157895,9.135402871372814e-05
20,0.005205973303738748,0.9992423285768405,0.17030626013042477,0.9750996015936255,0.9742039796729387,9.045084971874742e-05
21,0.010031022062761071,0.9974744285894683,0.17814090065249943,0.9741035856573705,0.9755029439676981,8.950775061878456e-05
22,0.00789229429410099,0.9982321000126279,0.2273475418539358,0.9800796812749004,0.9800648716737521,8.852566213878951e-05
23,0.008020183506871822,0.9982321000126279,0.11271824174251248,0.9721115537848606,0.9714931986291937,8.750555348152303e-05
24,0.004211640673908174,0.9993686071473671,0.2230041148173493,0.9581673306772909,0.9537174657486144,8.644843137107063e-05
25,0.023582824801880085,0.9935597929031443,0.206798526167172,0.9412350597609562,0.9404614276764219,8.535533905932742e-05
26,0.013421703082552736,0.9973481500189418,0.14690473379263008,0.9790836653386454,0.9797455683280962,8.422735529643448e-05
27,0.004309638668675399,0.9993686071473671,0.1024656727969409,0.9780876494023905,0.9779402902753823,8.306559326618263e-05
28,0.004677190281303035,0.9987372142947342,0.26364464481941896,0.9551792828685259,0.9524894186686718,8.187119948743452e-05
29,0.0027404647234259595,0.9994948857178937,0.15025327844460368,0.9800796812749004,0.9802639390385277,8.064535268264887e-05
30,0.002216355369233524,0.9997474428589468,0.15421657044597276,0.9760956175298805,0.9755284584053057,7.938926261462371e-05
31,0.0010842527159593655,1.0,0.15348468406324875,0.9790836653386454,0.9789940141037577,7.810416889260659e-05
32,0.004780274175808352,0.9989897714357874,0.21849922224344961,0.9760956175298805,0.9750468800797589,7.679133974894988e-05
33,0.0017371452250376043,0.9997474428589468,0.18702733896643042,0.9741035856573705,0.9730804519506011,7.545207078751862e-05
34,0.0008508442838530501,1.0,0.1821699601958577,0.9741035856573705,0.9730804519506011,7.408768370508582e-05
35,0.00046509486998536407,1.0,0.1855836574775394,0.9780876494023905,0.9775536075303153,7.26995249869774e-05
36,0.0062713071635170075,0.9984846571536811,0.15508323729797024,0.9711155378486056,0.9690185555238366,7.12889645782537e-05
37,0.0056410181921900775,0.9984846571536811,0.20685709282673295,0.9741035856573705,0.9730411889752641,6.985739453173908e-05
38,0.019918006631010732,0.9941911857557773,0.15136755854114,0.9711155378486056,0.9721850524582397,6.840622763423397e-05
39,0.010147879212884903,0.9982321000126279,0.10460941175154718,0.9721115537848606,0.9731129622086682,6.693689601226464e-05
40,0.017880757016234813,0.9954539714610431,0.23312508181132657,0.9780876494023905,0.9790802906891674,6.545084971874744e-05
41,0.003480130124648461,0.9992423285768405,0.20329941898042642,0.9790836653386454,0.9795983926451843,6.394955530196154e-05
42,0.004537828282673867,0.9989897714357874,0.2309996743437897,0.9611553784860558,0.9631445837248727,6.24344943582428e-05
43,0.00136563115273136,0.9998737214294734,0.2223569881412167,0.9830677290836654,0.9842270309692281,6.0907162069827195e-05
44,0.0031002824060173267,0.9994948857178937,0.18334521038598747,0.9780876494023905,0.97897101333062,5.93690657292863e-05
45,0.0008691147972942042,0.9998737214294734,0.17692456290495037,0.9820717131474104,0.9833514116462612,5.7821723252011606e-05
46,0.003357000717613223,0.9992423285768405,0.19652212449777093,0.9790836653386454,0.9790858382641009,5.6266661678215284e-05
47,0.0025143698770038934,0.9996211642884203,0.1836508891258952,0.9711155378486056,0.9690319540419171,5.470541566592577e-05
48,0.0007469860618057399,1.0,0.12295425710033168,0.9800796812749004,0.9804459775913885,5.313952597646573e-05
49,0.006806818911177909,0.9986109357242076,0.20172248846089255,0.9591633466135459,0.9579688699148351,5.1570537953906474e-05
50,0.001998431680514083,0.9993686071473671,0.1348378118054535,0.9780876494023905,0.9779322173055481,5.0000000000000057e-05
51,0.0018186235325418606,0.9993686071473671,0.17272832788308096,0.9701195219123506,0.9682139080499516,4.842946204609364e-05
52,0.0026265866287514573,0.9994948857178937,0.27476852419859205,0.9671314741035857,0.9641769056559448,4.686047402353438e-05
53,0.0028646925901855335,0.9989897714357874,0.21787293498827315,0.9671314741035857,0.9647176126048519,4.529458433407433e-05
54,0.0007441953542107305,1.0,0.18895749718069554,0.9701195219123506,0.967547901428415,4.3733338321784836e-05
55,0.0005381357066105374,0.9998737214294734,0.1450517569405729,0.9701195219123506,0.9682145367499959,4.21782767479885e-05
56,0.005283124369625809,0.9983583785831545,0.25014397015134654,0.9641434262948207,0.9633590715617759,4.0630934270713814e-05
57,0.0015363953965563028,0.9996211642884203,0.18432284220814263,0.9750996015936255,0.9757677151114332,3.909283793017293e-05
58,0.0010319015777380302,0.9997474428589468,0.16962344273720753,0.9830677290836654,0.9838416061835702,3.75655056417573e-05
59,0.000738539799822306,0.9998737214294734,0.1781636565569807,0.9810756972111554,0.9818160339714197,3.605044469803859e-05
60,0.0004890118453597038,0.9998737214294734,0.1599546185292515,0.9820717131474104,0.9830414208441198,3.454915028125269e-05
61,0.00030730577201744434,1.0,0.19272156528835427,0.9701195219123506,0.970755340363915,3.3063103987735474e-05
62,0.0003360725590182227,1.0,0.18866324211021818,0.9820717131474104,0.9828281823141471,3.159377236576616e-05
63,0.000183497614437809,1.0,0.15967417891293603,0.9830677290836654,0.9838416061835702,3.0142605468261005e-05
64,0.000141231967651305,1.0,0.17211231173735494,0.9741035856573705,0.9730220399815774,2.8711035421746404e-05
65,0.00013534457323180558,1.0,0.17288101930571284,0.9830677290836654,0.9840900152350418,2.73004750130227e-05
66,0.0001453126466022661,1.0,0.15190328342975276,0.9830677290836654,0.9838416061835702,2.5912316294914263e-05
67,0.00015038949608089545,1.0,0.19938658029443387,0.9840637450199203,0.985103448275862,2.4547929212481466e-05
68,0.00021409143895535125,1.0,0.1606029095165283,0.9790836653386454,0.9795448783569108,2.320866025105019e-05
69,0.00024692059947150984,1.0,0.16974159849569223,0.9820717131474104,0.9828281823141471,2.1895831107393498e-05
70,0.0003061161180874284,1.0,0.19135823489666084,0.9701195219123506,0.970755340363915,2.061073738537638e-05
71,0.00021695274793175285,1.0,0.1915016446217493,0.9731075697211156,0.9729974453597879,1.9354647317351198e-05
72,0.0001938700871748164,1.0,0.13856539913846005,0.9790836653386454,0.9795965492829174,1.812880051256554e-05
73,0.00014744701823720438,1.0,0.21165438144799625,0.9691235059760956,0.967492730665431,1.693440673381744e-05
74,9.928599856237604e-05,1.0,0.2185967830548498,0.9721115537848606,0.9705196386257725,1.577264470356559e-05
75,0.00011283891612744918,1.0,0.17525188132105496,0.9770916334661355,0.9762997145495049,1.464466094067265e-05
76,0.0001069236274287268,1.0,0.13815627297558658,0.9800796812749004,0.9808051213633991,1.3551568628929456e-05
77,8.745789001752851e-05,1.0,0.16377080448580683,0.9810756972111554,0.9815678754187729,1.249444651847704e-05
78,0.00012545994187092697,1.0,0.1623251948696844,0.9760956175298805,0.9767730392202687,1.1474337861210562e-05
79,9.794779566713423e-05,1.0,0.17670322936856137,0.9760956175298805,0.9752865473044905,1.0492249381215497e-05
80,0.00011375494140705964,1.0,0.20019685794621153,0.9691235059760956,0.967492730665431,9.549150281252648e-06
81,0.0007342645835365678,0.9998737214294734,0.14754789046552952,0.9770916334661355,0.9771823518946807,8.645971286271927e-06
82,9.950885176225693e-05,1.0,0.16679827304947376,0.9671314741035857,0.9677831393443906,7.78360372489927e-06
83,0.00011143491400558079,1.0,0.14890449206186857,0.9810756972111554,0.9815261372307795,6.962898649802823e-06
84,8.459328432025959e-05,1.0,0.14415088117839406,0.9800796812749004,0.9805127598499416,6.184665997806831e-06
85,8.245709117244035e-05,1.0,0.15914282297708848,0.9780876494023905,0.9788619272791536,5.449673790581619e-06
86,7.15046342041356e-05,1.0,0.16581958698573063,0.9790836653386454,0.9797954048951449,4.75864737669904e-06
87,9.179371206638171e-05,1.0,0.1679447108055821,0.9790836653386454,0.9795965492829174,4.112268715800961e-06
88,9.537148103491342e-05,1.0,0.16560850948448627,0.9711155378486056,0.9707367712652779,3.5111757055874383e-06
89,7.29784397650506e-05,1.0,0.16817918764164674,0.9800796812749004,0.9805557545902372,2.9559615522887324e-06
90,6.989904961156882e-05,1.0,0.13287815914688156,0.9790836653386454,0.9797533441867283,2.4471741852423276e-06
91,7.93117061199276e-05,1.0,0.1654527009245884,0.9810756972111554,0.9818160339714197,1.9853157161528557e-06
92,0.00012519673006887514,1.0,0.17362897092124807,0.9830677290836654,0.9838416061835702,1.5708419435684545e-06
93,9.584184518368654e-05,1.0,0.146113990312539,0.9830677290836654,0.9838416061835702,1.2041619030626358e-06
94,6.186021278604716e-05,1.0,0.1639734267950718,0.9820717131474104,0.9828281823141471,8.856374635655655e-07
95,8.070054928577028e-05,1.0,0.12591575970687716,0.9830677290836654,0.9838416061835702,6.155829702431181e-07
96,0.00024565840206974615,0.9998737214294734,0.15934116942471194,0.9810756972111554,0.9818160339714197,3.9426493427611245e-07
97,5.98463299819841e-05,1.0,0.14170619845384522,0.9800796812749004,0.9808051213633991,2.2190176984600058e-07
98,7.724825176160464e-05,1.0,0.12234189441485332,0.9820717131474104,0.9828281823141471,9.866357858642222e-08
99,0.00010570427252428435,1.0,0.1431532305074773,0.9800796812749004,0.9808051213633991,2.467198171342004e-08
100,7.489266789870879e-05,1.0,0.12335361083193179,0.9800796812749004,0.9808051213633991,0.0
